step,wall_time,Episode_Reward/action_rate,Episode_Reward/alive,Episode_Reward/base_motion,Episode_Reward/failure,Episode_Reward/joint_limits,Episode_Reward/joint_vel,Episode_Reward/reach_coarse,Episode_Reward/reach_fine,Episode_Reward/upright,Episode_Termination/bad_orientation,Episode_Termination/base_contact,Episode_Termination/low_base,Episode_Termination/outside_workspace,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Metrics/ee_position/position_error_m,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
104,1789522761.517,-0.1056805,0.500002,-0.003720687,0,-3.90278e-06,-0.004677897,1.904444,0.6287898,-0.01757911,0,0,0.0009765625,0,0.9990234,15.08579,0.0003844336,-0.002614536,0.002117644,0.02491545,0.4827642,0.03987789,94045,0.5732367,500,28.97095
105,1789522762.033,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.09287,0.0005766504,-0.005653559,0.001486807,0.02569458,0.4719775,0.04031229,95945,0.5735863,500,28.97095
106,1789522762.548,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.09932,0.0005766504,-0.0060727,0.001279559,0.02569458,0.4707623,0.04103875,96037,0.5738128,500,28.97095
107,1789522763.065,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.08668,0.0005766504,-0.00612998,0.001280632,0.02569458,0.4727924,0.04106545,95652,0.5735112,500,28.97095
108,1789522763.579,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.07733,0.0008649756,-0.005771676,0.001185972,0.02569458,0.4702194,0.04042268,96255,0.5733928,500,28.97095
109,1789522764.100,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.06365,0.0003844336,-0.005860948,0.001237006,0.02569458,0.4770014,0.04013896,95045,0.5729043,500,28.97095
110,1789522764.616,-0.1053533,0.500002,-0.003748606,0,-4.46032e-06,-0.004702977,1.904327,0.6281608,-0.017748,0,0,0.0009765625,0,0.9990234,15.04184,0.0005766504,-0.005951822,0.001123327,0.02569458,0.4728813,0.04000521,95834,0.5724546,500,28.97095
111,1789522765.133,-0.1077081,0.500002,-0.003702386,0,-2.973547e-06,-0.004594513,1.907594,0.6392512,-0.01711377,0,0,0.0008138021,0,0.9991862,15.03394,0.0008649756,-0.005171055,0.001192488,0.02126198,0.4736989,0.03973961,95731,0.5724284,500,28.976
112,1789522765.652,-0.1065694,0.500002,-0.00347109,0,0,-0.004655425,1.918225,0.6822454,-0.01831123,0,0,0.0004882812,0,0.9995117,15.02606,0.0005766504,-0.00525424,0.001116419,0.00855287,0.4736972,0.04235077,95246,0.5723692,500,28.98914
113,1789522766.177,-0.1025628,0.500002,-0.003760398,0,0,-0.005318555,1.912121,0.6551116,-0.01759785,0,0,0.0004882812,0,0.9995117,15.02933,0.0005766504,-0.006941673,0.00110898,0.02087398,0.4816287,0.03989363,94247,0.572888,500,28.99318
114,1789522766.724,-0.1046638,0.500002,-0.003941091,0,0,-0.005103023,1.910938,0.6498554,-0.01760137,0,0,0.0004882812,0,0.9995117,15.02567,0.0008649756,-0.004728065,0.001134821,0.02186742,0.5034285,0.03986979,90469,0.5727317,500,29.03437
115,1789522767.269,-0.1040259,0.500002,-0.003829669,0,0,-0.004987688,1.912058,0.6526905,-0.01678322,0,0,0.0004882812,0,0.9995117,15.01592,0.0003844336,-0.004533452,0.001639209,0.02715564,0.5012531,0.03987026,90833,0.5724269,500,29.12162
116,1789522767.827,-0.1053646,0.500002,-0.003710325,0,0,-0.004881671,1.913524,0.6590266,-0.01751862,0,0,0.0004882812,0,0.9995117,14.99175,0.0005766504,-0.008431392,0.001188113,0.02035651,0.5153821,0.03973675,88543,0.5718306,500,29.24916
117,1789522768.391,-0.1049933,0.500002,-0.003784097,0,0,-0.004803657,1.914079,0.6611363,-0.01705068,0,0,0.0002441406,0,0.9997559,14.97168,0.0005766504,-0.006610459,0.001069062,0.02358534,0.518497,0.04082108,87878,0.5714689,500,29.40224
118,1789522768.945,-0.1047565,0.500002,-0.003775963,0,0,-0.004927554,1.914698,0.6638911,-0.0172369,0,0,0,0,1,14.95945,0.0008649756,-0.005515607,0.00114011,0.02555415,0.5099835,0.04011154,89351,0.5712883,500,29.44893
119,1789522769.514,-0.1044575,0.500002,-0.00390268,0,0,-0.005074213,1.916505,0.6636431,-0.01753035,0,0,0,0,1,14.94882,0.0005766504,-0.003076426,0.001648022,0.02229619,0.5258899,0.04002357,86854,0.5713679,500,29.4793
120,1789522770.077,-0.105983,0.500002,-0.003834749,0,0,-0.004922045,1.916914,0.6694568,-0.01714611,0,0,0,0,1,14.94439,0.0005766504,-0.006341584,0.001051765,0.02539942,0.5188961,0.03981733,87973,0.5712212,500,29.50656
121,1789522770.647,-0.1049043,0.500002,-0.003884947,0,0,-0.005033555,1.91613,0.6640427,-0.01678084,0,0,0,0,1,14.9299,0.0005766504,-0.005859759,0.00105895,0.01994462,0.5255203,0.0405128,86835,0.5711371,500,29.55982
122,1789522771.200,-0.1066225,0.500002,-0.003947839,0,0,-0.004889,1.917957,0.6739158,-0.01656342,0,0,0,0,1,14.9295,0.0008649756,-0.004957158,0.001014028,0.02180932,0.5080588,0.0404737,89606,0.5713487,500,29.55584
123,1789522771.763,-0.1054711,0.500002,-0.003942993,0,0,-0.00497859,1.915274,0.6706672,-0.01785222,0,0,0,0,1,14.92769,0.0005766504,-0.005469854,0.001429123,0.02362449,0.5194108,0.03976297,87901,0.5711803,500,29.53996
124,1789522772.319,-0.1047894,0.500002,-0.003823881,0,0,-0.004971711,1.916011,0.6670873,-0.01708768,0,0,0,0,1,14.90707,0.0005766504,-0.006338004,0.001026404,0.02473052,0.5115685,0.04041862,89045,0.5706369,500,29.6366
125,1789522772.839,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.8972,0.0001708594,0.0001520546,0.001364929,0.02317075,0.4766631,0.04046559,95047,0.5707492,500,29.6366
126,1789522773.353,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.89693,0.0003844336,-0.006866491,0.001072899,0.02317075,0.4709358,0.03973055,96250,0.5706488,500,29.6366
127,1789522773.876,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.88982,0.0003844336,-0.006121047,0.001021624,0.02317075,0.4797742,0.03997827,94568,0.5708054,500,29.6366
128,1789522774.391,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.89039,0.0005766504,-0.005871075,0.00100512,0.02317075,0.4708357,0.04011488,96197,0.5708826,500,29.6366
129,1789522774.911,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.87488,0.0008649756,-0.005022877,0.00114979,0.02317075,0.477318,0.03978586,95052,0.5705369,500,29.6366
130,1789522775.428,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.85178,0.0005766504,-0.004694632,0.00131244,0.02317075,0.4722569,0.0408287,95796,0.5697909,500,29.6366
131,1789522775.949,-0.1051644,0.500002,-0.003902211,0,0,-0.004976527,1.918483,0.6752758,-0.01701514,0,0,0,0,1,14.82439,0.0005766504,-0.005663187,0.001014428,0.02317075,0.4766357,0.0413847,94884,0.5694012,500,29.6366
132,1789522776.466,-0.1034095,0.500002,-0.003939594,0,0,-0.005005977,1.916992,0.6789834,-0.01807829,0,0,0,0,1,14.81274,0.0005766504,-0.005291507,0.0009361855,0.03191755,0.4725358,0.04075933,95757,0.5694886,500,29.63689
133,1789522776.990,-0.1025783,0.500002,-0.004569212,0,0,-0.004716109,1.910561,0.665845,-0.01986194,0,0,0,0,1,14.79888,0.0005766504,-0.006739672,0.0009325716,0.03123993,0.4807098,0.03975201,94439,0.5690098,500,29.63681
134,1789522777.522,-0.1057251,0.500002,-0.00358709,0,0,-0.004671326,1.927478,0.70231,-0.01641661,0,0,0,0,1,14.7828,0.0005766504,-0.00592478,0.0009361686,0.01542176,0.4884005,0.0398488,93046,0.5687904,500,29.65338
135,1789522778.076,-0.1013697,0.500002,-0.004207789,0,0,-0.005148626,1.923678,0.695118,-0.01773301,0,0,0,0,1,14.7635,0.0008649756,-0.005144889,0.0009151534,0.02188163,0.511106,0.04010272,89171,0.5683993,500,29.72272
136,1789522778.621,-0.1028585,0.500002,-0.00425008,0,0,-0.004898585,1.923667,0.7002935,-0.01843507,0,0,0,0,1,14.74774,0.0003844336,-0.00262484,0.001244988,0.0227766,0.5008245,0.04009509,90867,0.5681542,500,29.76879
137,1789522779.179,-0.1037043,0.500002,-0.003935426,0,0,-0.005007781,1.925712,0.6982155,-0.01640424,0,0,0,0,1,14.71802,0.0005766504,-0.006482332,0.0009132014,0.02485596,0.5147927,0.03952527,88671,0.5673068,500,29.88406
138,1789522779.741,-0.1029835,0.500002,-0.004010092,0,0,-0.005089111,1.924202,0.6975832,-0.01734114,0,0,0,0,1,14.69343,0.0005766504,-0.0053571,0.0008394593,0.01820357,0.5171757,0.04041696,88150,0.5672792,500,29.94331
139,1789522780.298,-0.1011898,0.500002,-0.004139225,0,0,-0.005209842,1.921363,0.6885723,-0.01716337,0,0,0,0,1,14.6855,0.0005766504,-0.006320154,0.0008515007,0.02147661,0.5128925,0.03985977,88922,0.5672542,500,29.88282
140,1789522780.859,-0.1026361,0.500002,-0.004034583,0,0,-0.005075285,1.92534,0.7031538,-0.01734034,0,0,0,0,1,14.68538,0.0005766504,-0.006237105,0.0008500298,0.02071058,0.5173609,0.03994012,88196,0.5674011,500,29.93173
141,1789522781.417,-0.1040044,0.500002,-0.003955435,0,0,-0.005044401,1.9277,0.7086207,-0.01686599,0,0,0,0,1,14.66451,0.0005766504,-0.004711616,0.0009211462,0.01901953,0.5126903,0.04172492,88655,0.5668063,500,30.04209
142,1789522781.987,-0.1030046,0.500002,-0.004000387,0,0,-0.00506459,1.927723,0.7114677,-0.01689258,0,0,0,0,1,14.63413,0.0008649756,-0.004192031,0.0008209667,0.02141859,0.5252655,0.04049039,86878,0.5657567,500,30.0818
143,1789522782.549,-0.1018139,0.500002,-0.004131551,0,0,-0.005126775,1.923928,0.6976037,-0.01724969,0,0,0,0,1,14.60478,0.0005766504,-0.002951691,0.0009612775,0.02423517,0.5186584,0.03988767,87999,0.5654609,500,30.05446
144,1789522783.109,-0.1015335,0.500002,-0.004142833,0,0,-0.005159271,1.925493,0.7066269,-0.01717322,0,0,0,0,1,14.59116,0.0005766504,-0.004645484,0.0007913007,0.02445503,0.5160084,0.04003096,88396,0.5650505,500,30.03837
145,1789522783.661,-0.1030113,0.500002,-0.003987283,0,-8.618509e-07,-0.005019048,1.928031,0.7087328,-0.01671699,0,0,0,0,1,14.57381,0.0002562891,-0.002644134,0.0008818625,0.02060565,0.5090175,0.03978634,89562,0.5649279,500,30.13181
146,1789522784.181,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.56789,0.0003844336,-0.006752079,0.001024721,0.021342,0.4760337,0.03992724,95263,0.5650868,500,30.13181
147,1789522784.699,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.56496,0.0005766504,-0.005690127,0.001645515,0.021342,0.4737883,0.04013968,95639,0.5652019,500,30.13181
148,1789522785.216,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.55927,0.0005766504,-0.004305779,0.001578078,0.021342,0.474015,0.04022026,95582,0.5649873,500,30.13181
149,1789522785.741,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.53602,0.0003844336,-0.005005894,0.000811776,0.021342,0.4810524,0.04002452,94327,0.5643569,500,30.13181
150,1789522786.264,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.5125,0.0005766504,-0.006843463,0.0007490411,0.021342,0.4795737,0.03979516,94637,0.5637825,500,30.13181
151,1789522786.786,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.48848,0.0005766504,-0.00377642,0.0008631904,0.021342,0.4760444,0.040308,95190,0.5631345,500,30.13181
152,1789522787.302,-0.1026513,0.500002,-0.004019763,0,-4.136885e-06,-0.005022872,1.928879,0.7134241,-0.01692363,0,0,0,0,1,14.45433,0.0005766504,-0.003721041,0.0007166657,0.021342,0.4729288,0.03993869,95837,0.5622107,500,30.13181
153,1789522787.825,-0.1028782,0.500002,-0.004202011,0,-1.378962e-06,-0.004830808,1.932948,0.7323288,-0.01686067,0,0,0,0,1,14.42755,0.0003844336,-0.00537515,0.0006985342,0.03377959,0.4793453,0.03970695,94695,0.5617325,500,30.13303
154,1789522788.345,-0.1079766,0.500002,-0.00365229,0,0,-0.004680292,1.932644,0.7324762,-0.0150439,0,0,0,0,1,14.40713,0.0005766504,-0.006602903,0.0007022653,0.01987145,0.4773858,0.03964162,95066,0.5613798,500,30.13568
155,1789522788.871,-0.09974408,0.500002,-0.004084149,0,0,-0.0051113,1.932323,0.7282857,-0.01534549,0,0,0,0,1,14.38445,0.0008649756,-0.005111865,0.0007260863,0.0163557,0.4828629,0.04002976,94000,0.5609,500,30.14475
156,1789522789.418,-0.1014095,0.500002,-0.004001226,0,0,-0.005003325,1.935859,0.7310047,-0.01526862,0,0,0,0,1,14.37226,0.0005766504,-0.004256529,0.0008087999,0.01833716,0.5022266,0.04099321,90482,0.5609755,500,30.19559
157,1789522789.963,-0.101622,0.500002,-0.00397486,0,0,-0.005085747,1.934646,0.7293149,-0.01632902,0,0,0,0,1,14.36318,0.0005766504,-0.006642362,0.0007047167,0.02356261,0.5017483,0.03972244,90774,0.5605121,500,30.24549
158,1789522790.523,-0.1013874,0.500002,-0.004064124,0,0,-0.005008641,1.934245,0.7299902,-0.01634682,0,0,0,0,1,14.34546,0.0005766504,-0.004978717,0.0006864615,0.01939521,0.5150356,0.04099822,88397,0.5606282,500,30.34152
159,1789522791.082,-0.09962296,0.500002,-0.004154663,0,0,-0.005051482,1.933359,0.7310289,-0.01662343,0,0,0,0,1,14.33687,0.0005766504,-0.004830812,0.0008582338,0.02343627,0.5127933,0.04183483,88621,0.5603104,500,30.3886
160,1789522791.637,-0.09920895,0.500002,-0.00414244,0,0,-0.005053263,1.932971,0.7257262,-0.01600124,0,0,0,0,1,14.3154,0.0005766504,-0.004281948,0.0008611163,0.01958736,0.5107639,0.04092717,89093,0.5601884,500,30.41232
161,1789522792.201,-0.09775513,0.500002,-0.004279322,0,0,-0.005135316,1.931538,0.728583,-0.01724858,0,0,0,0,1,14.31049,0.0005766504,-0.006287254,0.0007103214,0.02171626,0.5202379,0.04014516,87711,0.5602221,500,30.39875
162,1789522792.757,-0.1009978,0.500002,-0.003992428,0,0,-0.004889371,1.93732,0.7446126,-0.01615094,0,0,0,0,1,14.30308,0.0005766504,-0.006040177,0.0007825135,0.02220519,0.5112579,0.04058123,89069,0.5601855,500,30.47697
163,1789522793.315,-0.09906238,0.500002,-0.004191278,0,0,-0.004964336,1.934281,0.742589,-0.01645271,0,0,0,0,1,14.29559,0.0003844336,-0.005138382,0.0009009541,0.01764073,0.5145578,0.04007339,88621,0.5597851,500,30.55227
164,1789522793.873,-0.1001069,0.500002,-0.00412091,0,0,-0.004987559,1.937677,0.7444601,-0.01584443,0,0,0,0,1,14.26273,0.0005766504,-0.007698955,0.0006659609,0.01694023,0.5138915,0.04010892,88721,0.5588851,500,30.55301
165,1789522794.431,-0.09909113,0.500002,-0.004230523,0,0,-0.004946201,1.935165,0.7456019,-0.01644662,0,0,0,0,1,14.22831,0.0005766504,-0.006211416,0.0006381071,0.01880829,0.5123305,0.04166198,88723,0.558022,500,30.55646
166,1789522794.977,-0.09820392,0.500002,-0.004207897,0,0,-0.005004143,1.935969,0.7422689,-0.016143,0,0,0,0,1,14.21166,0.0001139063,0.001327253,0.0006502959,0.01877131,0.502074,0.03968573,90726,0.5579549,500,30.57107
167,1789522795.494,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.20872,0.0002562891,-0.007648959,0.0007884635,0.01925019,0.4734199,0.0400908,95717,0.5580019,500,30.57107
168,1789522796.006,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.20003,0.0005766504,-0.005921128,0.0006606998,0.01925019,0.4689391,0.03999805,96577,0.5579676,500,30.57107
169,1789522796.525,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.18686,0.0003844336,-0.006649144,0.0006378633,0.01925019,0.4758301,0.0397172,95339,0.5577601,500,30.57107
170,1789522797.042,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.16923,0.0005766504,-0.005795592,0.0005980581,0.01925019,0.4733739,0.04020548,95704,0.5572311,500,30.57107
171,1789522797.562,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.13409,0.0003844336,-0.005400877,0.0006670656,0.01925019,0.4758992,0.04001498,95271,0.5560519,500,30.57107
172,1789522798.078,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.09254,0.0005766504,-0.006917094,0.0005945046,0.01925019,0.4736037,0.03967714,95760,0.5554392,500,30.57107
173,1789522798.598,-0.09928995,0.500002,-0.004142628,0,0,-0.00496,1.937252,0.7463651,-0.0162272,0,0,0,0,1,14.08268,0.0005766504,-0.004969484,0.001502324,0.01925019,0.4769065,0.03923106,95230,0.555233,500,30.57107
174,1789522799.120,-0.09823739,0.500002,-0.003946505,0,0,-0.004965919,1.94606,0.7711797,-0.01626498,0,0,0,0,1,14.06001,0.0005766504,-0.004685904,0.0006270805,0.01918105,0.4783049,0.04006577,94820,0.5548195,500,30.5849
175,1789522799.644,-0.1012867,0.500002,-0.00445189,0,0,-0.00477517,1.951985,0.7920067,-0.01477939,0,0,0,0,1,14.04603,0.0005766504,-0.005616998,0.0006473684,0.02266817,0.480669,0.03990412,94419,0.5546234,500,30.59029
176,1789522800.175,-0.100474,0.500002,-0.004145025,0,0,-0.004547533,1.941555,0.7722506,-0.0159011,0,0,0,0,1,14.0291,0.0005766504,-0.004964223,0.0006359729,0.02135649,0.486856,0.03977966,93332,0.5544744,500,30.61593
177,1789522800.722,-0.09880091,0.500002,-0.004143513,0,0,-0.004791281,1.938669,0.7611951,-0.01627899,0,0,0,0,1,14.02135,0.0003844336,-0.004860029,0.0006973848,0.01676392,0.5036066,0.03972125,90464,0.5543385,500,30.66352
178,1789522801.264,-0.09645927,0.500002,-0.004290378,0,0,-0.004922257,1.937268,0.7510515,-0.01595351,0,0,0,0,1,13.99653,0.0005766504,-0.006613215,0.0006458231,0.01958806,0.498982,0.03987527,91215,0.5537491,500,30.71728
179,1789522801.828,-0.09812707,0.500002,-0.004170259,0,0,-0.004747628,1.941434,0.7641488,-0.01586249,0,0,0,0,1,13.98059,0.0002562891,-0.004820514,0.0005328394,0.01686753,0.5199842,0.03992605,87785,0.5535124,500,30.80881
180,1789522802.385,-0.09689122,0.500002,-0.004145,0,0,-0.004888751,1.943051,0.7680037,-0.01577593,0,0,0,0,1,13.95293,0.0005766504,-0.005896208,0.000567921,0.01607084,0.5134926,0.03988242,88822,0.5528012,500,30.83092
181,1789522802.949,-0.0986734,0.500002,-0.004100903,0,0,-0.00475537,1.943169,0.7723888,-0.01611283,0,0,0,0,1,13.93542,0.0005766504,-0.005486772,0.0005586001,0.01974737,0.5189652,0.03988218,87952,0.5522993,500,30.87739
182,1789522803.516,-0.09868339,0.500002,-0.004088566,0,0,-0.004805109,1.943456,0.7721459,-0.01601622,0,0,0,0,1,13.90831,0.0005766504,-0.005740711,0.0008272524,0.01806916,0.5215616,0.04208875,87202,0.551527,500,30.90175
183,1789522804.076,-0.09563079,0.500002,-0.004234293,0,0,-0.004849382,1.943031,0.7721455,-0.01592978,0,0,0,0,1,13.88891,0.0002562891,-0.002080163,0.0005244096,0.0188018,0.5124748,0.04288125,88505,0.551134,500,30.92428
184,1789522804.636,-0.09607176,0.500002,-0.004344265,0,0,-0.004887736,1.941728,0.767868,-0.01550973,0,0,0,0,1,13.85964,0.0005766504,-0.00595274,0.0005564312,0.0148655,0.5168316,0.0403347,88217,0.550187,500,30.90462
185,1789522805.195,-0.09740617,0.500002,-0.004148507,0,0,-0.004742417,1.943652,0.775362,-0.01585925,0,0,0,0,1,13.8379,0.0005766504,-0.005964084,0.0005458714,0.01596347,0.5141313,0.04085088,88565,0.5499824,500,30.90526
186,1789522805.762,-0.09493655,0.500002,-0.004317041,0,0,-0.004783554,1.941461,0.7694526,-0.01671231,0,0,0,0,1,13.83076,0.0003844336,-0.00597819,0.0006177623,0.01701212,0.5200026,0.04249072,87382,0.549915,500,30.92269
187,1789522806.299,-0.09645429,0.500002,-0.004201071,0,0,-0.004731175,1.943924,0.7749748,-0.01588656,0,0,0,0,1,13.81983,0.0003844336,-0.002904052,0.001206838,0.01816845,0.4923973,0.04019213,92288,0.5498478,500,30.99877
188,1789522806.826,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.80976,0.0005766504,-0.005694875,0.0006267327,0.01748832,0.4821157,0.04146862,93875,0.5494481,500,30.99877
189,1789522807.341,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.79134,0.0003844336,-0.005429646,0.0006082521,0.01748832,0.4717431,0.03981566,96082,0.5490185,500,30.99877
190,1789522807.858,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.77017,0.0003844336,-0.006526419,0.0005015275,0.01748832,0.4725225,0.04102159,95711,0.5484172,500,30.99877
191,1789522808.372,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.72806,0.0005766504,-0.006049136,0.0005176204,0.01748832,0.4698739,0.04046559,96312,0.5472402,500,30.99877
192,1789522808.887,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.69364,0.0005766504,-0.004358195,0.0006179129,0.01748832,0.4707155,0.0411377,96027,0.5469754,500,30.99877
193,1789522809.408,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.6764,0.0005766504,-0.004538768,0.001246358,0.01748832,0.4754856,0.041605,95054,0.5466241,500,30.99877
194,1789522809.929,-0.09570333,0.500002,-0.004307999,0,0,-0.004788659,1.943261,0.7735006,-0.0159925,0,0,0,0,1,13.65381,0.0005766504,-0.00459156,0.002163046,0.01748832,0.4761283,0.04119277,95012,0.5462691,500,30.99877
195,1789522810.454,-0.1052127,0.500002,-0.003787522,0,0,-0.00434951,1.953892,0.7981642,-0.01392107,0,0,0,0,1,13.64095,0.0005766504,-0.003473835,0.001404885,0.02734049,0.4817102,0.03983426,94243,0.5459115,500,31.00694
196,1789522810.979,-0.09751219,0.500002,-0.003982751,0,0,-0.004743061,1.949018,0.7879883,-0.01593553,0,0,0,0,1,13.62382,0.0002562891,-0.002258814,0.0005982838,0.02057065,0.4825912,0.03943586,94156,0.5457371,500,31.00682
197,1789522811.516,-0.09130162,0.500002,-0.004429192,0,0,-0.004937465,1.94504,0.7868371,-0.01613164,0,0,0,0,1,13.60913,0.0005766504,-0.00643563,0.0004600729,0.0159182,0.4920757,0.04077888,92242,0.545374,500,31.03315
198,1789522812.064,-0.09680741,0.500002,-0.004308688,0,0,-0.004556558,1.949863,0.7955713,-0.0153933,0,0,0,0,1,13.5771,0.0005766504,-0.004557319,0.0004839379,0.01685668,0.5037959,0.04097843,90224,0.5444025,500,31.07874
199,1789522812.616,-0.09352102,0.500002,-0.004354155,0,0,-0.004665981,1.948168,0.7918373,-0.01496848,0,0,0,0,1,13.54757,0.0003844336,-0.004209244,0.0004593891,0.01993354,0.5077112,0.04039097,89676,0.5438046,500,31.10898
200,1789522813.177,-0.09421637,0.500002,-0.004401432,0,0,-0.004752354,1.948169,0.7908985,-0.01537461,0,0,0,0,1,13.51524,0.0005766504,-0.007250996,0.0004692818,0.01928046,0.5174389,0.03991771,88187,0.5428277,500,31.18796
