step,wall_time,Episode_Reward/action_rate,Episode_Reward/action_rate_arm,Episode_Reward/alive,Episode_Reward/ang_vel_xy,Episode_Reward/arm_torque_margin,Episode_Reward/base_height,Episode_Reward/collision,Episode_Reward/dof_acc,Episode_Reward/dof_acc_arm,Episode_Reward/dof_pos_limits,Episode_Reward/dof_vel,Episode_Reward/dof_vel_arm,Episode_Reward/feet_air_time,Episode_Reward/feet_contact_forces,Episode_Reward/feet_contact_number,Episode_Reward/feet_drag,Episode_Reward/feet_height,Episode_Reward/feet_height_high,Episode_Reward/feet_pos_xy,Episode_Reward/hip_pos,Episode_Reward/lin_vel_z,Episode_Reward/mech_effort,Episode_Reward/mech_overspeed,Episode_Reward/mech_progress,Episode_Reward/mech_torn,Episode_Reward/ref_dof_leg,Episode_Reward/stand_still,Episode_Reward/torque_limits,Episode_Reward/torques,Episode_Reward/tracking_ang_vel,Episode_Reward/tracking_ee_force_world,Episode_Reward/tracking_ee_orn_roll,Episode_Reward/tracking_lin_vel_force_world,Loss/base_velocity,Loss/effective_lr,Loss/entropy,Loss/estimator,Loss/force_base,Loss/force_ee,Loss/gripper_pos,Loss/kl,Loss/kl_above_upper,Loss/kl_below_lower,Loss/kl_first_minibatch,Loss/learning_rate,Loss/surrogate,Loss/value,Mechanism/frontier_opened_ema,Mechanism/frontier_opened_fraction,Mechanism/latch_released_fraction,Mechanism/opened_fraction,Mechanism/opened_hinge,Mechanism/opened_pull,Mechanism/opened_push,Mechanism/opened_side,Mechanism/opened_up,Mechanism/peak_ceiling_n,Mechanism/torn_fraction,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
13684,1790258306.933,-0.2478465,-0.3754663,1.498514,-0.03413497,-1.250622,-0.002831184,-0.01,-0.05311894,-0.01198504,-0.006941435,-0.03765943,-0.001750099,-0.002124,-0.00035359,1.717739,-0.02226732,-0.002178027,0,-0.03143744,-0.03692928,-0.01132937,-0.02551021,-1.871998e-05,2.108517,0,0.8190457,0.4293809,-0.005736844,-0.003354754,0.7536852,1.753007,0.8020155,1.906269,0.0002196728,7.59375e-05,20.3493,0.001518029,5.458626e-11,0.001260841,3.751593e-05,0.01217487,0,0.05,0,7.59375e-05,-0.008877711,0.08163042,0.3079416,0.25,0.25,0.25,1,0.3333333,0,0,1,45,0,1.325438,1.558568,34085,0.7695715,996.87,184.5399
13685,1790258309.871,-0.2455422,-0.3705386,1.498514,-0.03628366,-1.648026,-0.005016171,-0.006250001,-0.05568971,-0.01165131,-0.001897965,-0.03701374,-0.001700166,0,-0.0001471598,1.729408,-0.02340443,0,0,-0.03737022,-0.05965147,-0.01181632,-0.02835689,0,1.976517,0,0.788803,0.4434606,-0.005932453,-0.003532317,0.7482015,1.775409,0.787131,1.913965,0.0002194629,7.59375e-05,20.34162,0.00152865,1.219587e-11,0.001271804,3.738342e-05,0.01241133,0,0.05,0,7.59375e-05,-0.008442606,0.07290458,0.4236175,0,0,0,0,0,0,0,0,45,0,1.370249,1.55715,33580,0.7692095,996.87,184.0389
13686,1790258312.778,-0.2499341,-0.36983,1.498514,-0.0325762,-1.034432,-0.001702676,0,-0.08355811,-0.01119806,-0.00928821,-0.06201169,-0.001797249,-0.01402,-0.0006173142,1.712236,-0.02189847,-0.01493577,0,-0.03502418,-0.04320227,-0.01786173,-0.02563394,-0.0006811336,1.271705,0,0.8148203,0.2997288,-0.006019765,-0.003672822,0.7580404,1.758927,0.7700281,1.861419,0.0002204627,7.59375e-05,20.33395,0.001529415,1.399971e-12,0.001271634,3.73182e-05,0.01041856,0,0.05,0,7.59375e-05,-0.008367357,0.0767808,0.4100527,0.5,nan,0.5,1,0.5,0.5,0,0,45,0,1.340449,1.555076,33950,0.7689158,999,186.6187
13687,1790258315.701,-0.255003,-0.381309,1.498514,-0.03317076,-0.7425756,-0.001214778,0,-0.09043118,-0.01217324,-0.005357449,-0.06835979,-0.001850544,-0.019175,-0.0008282079,1.73997,-0.02224579,-0.01959239,0,-0.03185955,-0.02723423,-0.01567458,-0.01448705,-0.0001513787,1.401186,0,0.8422636,0.2593288,-0.005785828,-0.003870062,0.7667475,1.716991,0.7946869,1.87984,0.0002214356,7.59375e-05,20.32688,0.001529682,2.755751e-13,0.001270823,3.742348e-05,0.01217769,0,0.05,0,7.59375e-05,-0.01065721,0.08488585,0.4131868,0.5,nan,0.5,0,1,1,0,0,45,0,1.365937,1.545433,33765,0.7686583,999,183.662
13688,1790258318.611,-0.2527861,-0.3762268,1.498514,-0.03793593,-1.501891,-0.004004637,0,-0.05743085,-0.01184308,-0.01738514,-0.03827719,-0.001723182,0,-0.0001653971,1.716569,-0.0246016,0,0,-0.03961655,-0.05681398,-0.01280944,-0.02160926,-0.000297743,2.201214,0,0.7744849,0.4395121,-0.005888383,-0.003825638,0.7148894,1.802154,0.8371156,1.900988,0.0002198021,7.59375e-05,20.32467,0.001550212,1.428751e-13,0.001291811,3.859922e-05,0.0158486,0.05,0.1,0,7.59375e-05,-0.01002924,0.07939757,0.3494184,0,0.5,0.5,1,0,1,0,0.5,45,0,1.346543,1.552797,33905,0.7685569,999,184.2051
13689,1790258321.517,-0.2441291,-0.3704757,1.498514,-0.03498634,-1.341255,-0.001042251,-0.02,-0.0649589,-0.01154335,-0.002694036,-0.04541408,-0.001704864,-0.006471428,-0.0003553302,1.710255,-0.0217384,-0.006457697,-6.980035e-06,-0.02852806,-0.02798732,-0.01292011,-0.02848376,-0.001837203,2.114834,0,0.8363459,0.3916797,-0.00583441,-0.003400594,0.7678825,1.78796,0.792643,1.909198,0.0002196401,7.59375e-05,20.32265,0.001534045,1.313124e-13,0.001276472,3.793232e-05,0.01242272,0,0.05,0,7.59375e-05,-0.008481816,0.08123999,0.4178473,0.5,1,0.6666667,0.5,0.75,1,0,0.5,45,0,1.340394,1.553397,33970,0.7684306,999,186.54
13690,1790258324.471,-0.2443192,-0.3724248,1.498514,-0.03315917,-1.512473,-0.003841464,-0.0025,-0.05130123,-0.01179356,-0.03301387,-0.03483715,-0.001741602,0,-0.0001715358,1.722853,-0.02226058,0,0,-0.03673691,-0.04847063,-0.01220699,-0.03222518,-0.0008070673,1.973206,0,0.8032502,0.4475981,-0.005808731,-0.003336024,0.739202,1.723538,0.8092121,1.912596,0.000215384,7.59375e-05,20.32138,0.001511305,1.07569e-12,0.001257514,3.840713e-05,0.01206423,0,0.05,0,7.59375e-05,-0.008918505,0.07534937,0.4312055,0.5,0.75,0.6666667,0.6,1,0,0,0.5,45,0,1.395969,1.546515,33408,0.7684304,999,185.0963
13691,1790258327.481,-0.2446771,-0.3652112,1.498514,-0.02926363,-1.523472,-0.001344119,0,-0.05037435,-0.01237386,-0.005123585,-0.03342522,-0.00177721,0,-0.0001422178,1.668468,-0.02178442,0,0,-0.02648995,-0.02726249,-0.01170715,-0.02079087,-0.002093768,2.308538,0,0.8443478,0.4590516,-0.005710149,-0.002943902,0.7561803,1.823726,0.814689,1.921001,0.0002195934,7.59375e-05,20.31673,0.001520372,1.870494e-11,0.001261712,3.90667e-05,0.01059685,0,0.05,0,7.59375e-05,-0.01080542,0.0736541,0.3172399,0,nan,0.5,0.3333333,1,0,0,0,45,0,1.369374,1.627206,32805,0.7680169,999,182.7722
13692,1790258330.495,-0.2549303,-0.378745,1.498514,-0.02902946,-0.7886204,-0.002634752,0,-0.07768881,-0.0100034,-0.002124163,-0.05796037,-0.001825312,-0.01158,-0.000431708,1.719495,-0.02351392,-0.01192923,-0.0001245296,-0.04006875,-0.05970223,-0.01386864,-0.00796639,-2.021108e-05,0.5222759,0,0.790241,0.3326127,-0.006040864,-0.004026214,0.7307255,1.541107,0.6659119,1.887101,0.0002184796,7.59375e-05,20.30919,0.001502072,3.007219e-11,0.001245878,3.771411e-05,0.01298759,0,0.05,0,7.59375e-05,-0.00640168,0.07030639,0.3547536,0.5,1,0,0,0.5,0.5,1,0,45,0,1.40858,1.59084,32774,0.7678462,999,186.853
13693,1790258333.597,-0.2471378,-0.3748755,1.498514,-0.03638185,-1.593732,-0.002539463,-0.005,-0.05629979,-0.01163414,-0.0005681523,-0.0377121,-0.001718801,0,-0.0001829586,1.678869,-0.02214676,0,0,-0.03190985,-0.02925901,-0.01166198,-0.02936092,-0.001972476,2.140746,0,0.813328,0.4504689,-0.006619109,-0.004112457,0.7536774,1.759801,0.79571,1.913476,0.0002149406,7.59375e-05,20.30878,0.001495485,7.140199e-12,0.001241056,3.948837e-05,0.01145247,0,0.05,0,7.59375e-05,-0.008861171,0.0756807,0.354652,0.25,0.6666667,0.5,0.5,1,0,0.5,1,45,0,1.437467,1.650803,31831,0.7679381,999,184.4065
13694,1790258336.654,-0.2476819,-0.3741708,1.498514,-0.03198691,-1.016652,-0.0006315416,0,-0.07205488,-0.0117146,-0.005605893,-0.0529546,-0.001771613,-0.01064,-0.0006279057,1.715703,-0.02078014,-0.01104432,0,-0.02701254,-0.03028513,-0.01254643,-0.0262884,-7.603934e-07,1.913796,0,0.8438864,0.3451482,-0.005713379,-0.003445854,0.775253,1.761771,0.8007035,1.904843,0.0002152409,7.59375e-05,20.30939,0.001497699,7.625289e-12,0.001243621,3.883726e-05,0.01169423,0,0.05,0,7.59375e-05,-0.01012308,0.08045743,0.3704254,1,nan,1,1,1,0,1,0,45,0,1.414522,1.623354,32359,0.7678223,999,181.9373
13695,1790258339.680,-0.2431876,-0.3756504,1.498514,-0.03000416,-1.510238,-0.001059261,0,-0.05362721,-0.01295904,-0.003610669,-0.03599019,-0.001792306,0,-0.0003397899,1.651568,-0.02111326,0,0,-0.02625994,-0.02458895,-0.01192379,-0.02932396,-0.0005816235,2.68777,0,0.8396429,0.4577905,-0.005664835,-0.002868208,0.7646517,1.836039,0.8248101,1.921706,0.0002127146,7.59375e-05,20.30445,0.001440309,3.87695e-11,0.001189465,3.812953e-05,0.01066711,0,0.05,0,7.59375e-05,-0.01007088,0.0800804,0.4054329,0,1,1,0,1,1,0,1,45,0,1.396455,1.617826,32612,0.7675855,999,183.8764
13696,1790258342.750,-0.2479122,-0.3767104,1.498514,-0.03260969,-1.554529,-0.001009617,0,-0.04895311,-0.0124033,-0.003561385,-0.03337928,-0.001755386,0,-0.0001632011,1.699539,-0.02185207,0,0,-0.02781381,-0.02305322,-0.01103425,-0.02650464,-0.0004824357,2.707753,0,0.8444566,0.4591013,-0.005684319,-0.00307228,0.7600242,1.847096,0.8336048,1.924338,0.0002152643,7.59375e-05,20.29898,0.001446543,5.747749e-11,0.001194463,3.681585e-05,0.01088944,0,0.05,0,7.59375e-05,-0.008932708,0.07692599,0.3000058,0.3333333,1,0.6,0.5,0.75,0,0,0,45,0,1.392208,1.666261,32141,0.7673131,999,184.8484
13697,1790258345.679,-0.244152,-0.3575374,1.498514,-0.03551821,-1.552658,-0.003264063,-0.03500001,-0.0471788,-0.01066553,-0.003908516,-0.03248235,-0.001641735,0,-0.000278248,1.737695,-0.02268139,0,0,-0.0367777,-0.0442235,-0.01257025,-0.03944593,-0.000124502,2.22946,0,0.793938,0.4451344,-0.005905637,-0.003477338,0.731146,1.772462,0.8120122,1.906035,0.0002123809,7.59375e-05,20.29333,0.001432094,5.155405e-11,0.001182057,3.765605e-05,0.01091483,0,0.05,0,7.59375e-05,-0.00903641,0.08062695,0.3971996,1,1,0.5,0.75,0.5,1,1,0.5,45,0,1.363548,1.554529,33687,0.7669544,999,183.2871
13698,1790258348.580,-0.2479898,-0.3759709,1.498514,-0.03714404,-1.059066,-0.003125564,-0.008333335,-0.07564901,-0.01141574,-0.004492891,-0.05589954,-0.001741715,-0.01122667,-0.00042044,1.755462,-0.0229506,-0.01123386,-0.0001198455,-0.03442944,-0.04408428,-0.01449864,-0.02021703,-4.576626e-06,1.337033,0,0.7973716,0.3332145,-0.005964021,-0.004038611,0.7540069,1.637172,0.7855231,1.886286,0.0002133997,7.59375e-05,20.28701,0.001421537,1.91238e-11,0.001170664,3.747367e-05,0.01258784,0,0.05,0,7.59375e-05,-0.007964955,0.0864409,0.3888651,0.5,1,0.5,0.5,0.6666667,0,0,0,45,0,1.372649,1.516428,34026,0.7667584,999,182.2212
13699,1790258351.478,-0.2384264,-0.3660282,1.498514,-0.03623806,-1.492656,-0.0017297,-0.1499999,-0.04617903,-0.01170379,-0.0002164507,-0.03144127,-0.001644775,0,-0.0001545714,1.731845,-0.02207181,0,0,-0.02932688,-0.02892497,-0.01030314,-0.03264282,-8.632222e-05,2.524801,0,0.8197924,0.4523498,-0.005770889,-0.003174607,0.7561967,1.830761,0.8367674,1.918834,0.0002110668,7.59375e-05,20.28272,0.001434093,1.772444e-12,0.001186742,3.628373e-05,0.01190347,0,0.05,0,7.59375e-05,-0.01012018,0.08209336,0.3532029,1,1,1,1,1,0.3333333,0,0,45,0,1.334887,1.551638,34056,0.7665782,996.81,182.7357
13700,1790258354.376,-0.2561466,-0.3824747,1.498514,-0.03373138,-0.5816308,-0.001511831,-0.006000001,-0.09563199,-0.01167177,-0.005144625,-0.0715104,-0.001834713,-0.019448,-0.0009595763,1.73074,-0.02188097,-0.01967624,-1.940699e-05,-0.03289489,-0.03762195,-0.01670467,-0.0130798,-0.000319716,1.007441,0,0.8271074,0.2502612,-0.005962492,-0.004313246,0.7723927,1.628128,0.7701606,1.86115,0.0002129014,7.59375e-05,20.27797,0.001436119,4.787656e-13,0.001187059,3.615847e-05,0.01047547,0,0.05,0,7.59375e-05,-0.01047483,0.07362741,0.416268,0.5,0.5,0.5,0.6666667,1,0,1,0,45,0,1.344735,1.542175,34051,0.766349,999,182.4652
13701,1790258357.280,-0.2431574,-0.3615977,1.498514,-0.03956466,-1.536436,-0.003200722,-0.04500001,-0.0469709,-0.01095686,-0.0007468105,-0.03212835,-0.001629522,0,-0.0001545869,1.757195,-0.02177529,0,0,-0.03318012,-0.03130082,-0.0123016,-0.04093292,0,2.777217,0,0.8022801,0.4474458,-0.00584411,-0.003671115,0.7619313,1.782248,0.7936476,1.914044,0.0002104164,7.59375e-05,20.27305,0.001445228,2.542135e-11,0.001198893,3.591805e-05,0.01190659,0,0.05,0,7.59375e-05,-0.007542836,0.08049833,0.3216285,0.5,nan,0.5,1,0.5,0,0,0,45,0,1.33746,1.556304,33970,0.7661458,999,183.4803
13702,1790258360.216,-0.246334,-0.3705621,1.498514,-0.03869347,-1.59453,-0.004024419,-0.02,-0.05288628,-0.01184193,-6.066561e-06,-0.03602934,-0.001713986,0,-0.0001580025,1.731087,-0.02314611,0,0,-0.03466544,-0.04256189,-0.01224952,-0.02340164,-7.790152e-05,2.207729,0,0.7992268,0.4463589,-0.005843473,-0.003642288,0.7424967,1.763415,0.7184758,1.914316,0.000211662,7.59375e-05,20.26951,0.001438876,8.539502e-12,0.001191443,3.577149e-05,0.01128521,0,0.05,0,7.59375e-05,-0.008184234,0.07399711,0.2971809,0.5,1,0.6666667,0,1,0,0,0.5,45,0,1.36035,1.55788,33686,0.7660179,999,183.7544
13703,1790258363.115,-0.2554009,-0.3782868,1.498514,-0.0348894,-0.7815716,-0.001357177,0,-0.09623489,-0.01190301,-0.00128539,-0.06994314,-0.001810631,-0.017715,-0.0007302465,1.720632,-0.0208246,-0.01817447,-3.33179e-05,-0.02995964,-0.03593199,-0.01486979,-0.01053561,0,1.395231,0,0.8394925,0.2588665,-0.005800018,-0.003968676,0.7732607,1.733244,0.7845275,1.891889,0.0002082393,7.59375e-05,20.26568,0.001424155,1.331729e-12,0.001181084,3.483227e-05,0.01141466,0,0.05,0,7.59375e-05,-0.007435704,0.07121789,0.2759408,0,0,0.5,1,1,0.5,0,0,45,0,1.324826,1.563367,34036,0.7657964,999,186.6805
13704,1790258366.213,-0.2371289,-0.3613638,1.498514,-0.04065643,-1.588548,-0.005223564,-0.01875,-0.04605122,-0.01138269,-0.03604705,-0.03171034,-0.001650547,0,-9.615099e-05,1.779133,-0.02261527,0,0,-0.03710858,-0.03544105,-0.01070257,-0.03603342,-0.0002491318,2.319103,0,0.7827937,0.4419497,-0.005935849,-0.003777099,0.7469715,1.813849,0.7762287,1.909313,0.0002133642,2.25e-05,20.26285,0.001439879,5.338371e-13,0.001191579,3.493607e-05,0.01263416,0.15,0.05,0,2.25e-05,-0.00213206,0.06719004,0.3317783,0.5,0.6666667,0.75,1,1,0,0,1,45,0,1.432091,1.654879,31844,0.7657619,999,185.4069
13705,1790258369.161,-0.2507666,-0.3811755,1.498514,-0.02998224,-1.390351,-0.0008754162,0,-0.04995638,-0.01364242,-0.01189157,-0.03393549,-0.001803272,0,-0.000364928,1.634018,-0.01970602,0,0,-0.02188096,-0.02160708,-0.01022806,-0.02202188,-7.664758e-05,2.488585,0,0.8608934,0.4636323,-0.005482579,-0.002760058,0.7758077,1.791761,0.8375718,1.915778,0.0002103942,3.375e-05,20.26145,0.001435895,3.602306e-13,0.001191138,3.436223e-05,0.007494701,0,0.1,0,3.375e-05,-0.008348899,0.06811117,0.3800458,1,nan,1,1,1,1,0.5,0,45,0,1.372247,1.563797,33481,0.7656364,999,184.966
13706,1790258372.108,-0.246024,-0.3686316,1.498514,-0.03713341,-1.10919,-0.003796021,-0.02666667,-0.0734147,-0.01104638,-0.001584719,-0.05127703,-0.001749465,-0.01074667,-0.0003500137,1.749071,-0.02095006,-0.01031165,-2.217226e-05,-0.03773573,-0.0314685,-0.01405011,-0.02345759,0,1.161745,0,0.8037831,0.3329874,-0.005946537,-0.004099633,0.7553437,1.65915,0.764461,1.901056,0.0002104011,5.0625e-05,20.25641,0.001466506,2.650964e-12,0.001221784,3.432148e-05,0.008859669,0,0.1,0,5.0625e-05,-0.009551493,0.07493212,0.3098203,0,nan,0,0,1,0,0,0,45,0,1.385081,1.550764,33484,0.7653081,999,182.6411
13707,1790258375.088,-0.2484189,-0.3672656,1.498514,-0.03196876,-1.298958,-0.001654603,-0.006000001,-0.07346377,-0.01192985,-0.0003237483,-0.05239008,-0.001770766,-0.008200003,-0.000412681,1.682899,-0.02161542,-0.008242307,-5.420592e-05,-0.03126492,-0.02966975,-0.01462226,-0.02567524,-0.006901251,1.80578,0,0.830687,0.3636768,-0.00584384,-0.00351121,0.7617549,1.775086,0.7362892,1.900094,0.0002102993,5.0625e-05,20.24837,0.001467572,1.209295e-10,0.00122264,3.463351e-05,0.008279094,0,0.05,0,5.0625e-05,-0.008778686,0.07652337,0.2859842,1,1,1,1,1,0,1,0,45,0,1.417356,1.551117,33116,0.7649522,999,186.6138
13708,1790258378.065,-0.2545748,-0.386954,1.498514,-0.02950144,-0.7446923,-0.003626572,-0.03250001,-0.07421153,-0.01281357,-0.02862431,-0.05431895,-0.001909064,-0.01177,-0.0005838085,1.697069,-0.02251306,-0.01278571,-0.0004281931,-0.03634624,-0.04266516,-0.0134303,-0.006933127,-1.217568e-05,1.344561,0,0.8176524,0.3384321,-0.005688077,-0.003942905,0.7573501,1.585275,0.7579689,1.870804,0.00021032,5.0625e-05,20.24147,0.001498934,9.689707e-11,0.001254092,3.452159e-05,0.009740165,0,0.05,0,5.0625e-05,-0.008085213,0.0788488,0.2356075,0,1,1,0,1,1,0.3333333,0,45,0,1.412892,1.553092,33143,0.7647989,999,183.2121
13709,1790258381.059,-0.252525,-0.3803248,1.498514,-0.03196074,-0.7439654,-0.001029355,-0.01375,-0.0811225,-0.01216592,-0.001615942,-0.06125383,-0.001832502,-0.013545,-0.000824284,1.698857,-0.02110755,-0.01422379,0,-0.02941087,-0.03316966,-0.01411171,-0.01010792,-0.00017983,1.458133,0,0.8438748,0.3166498,-0.005828904,-0.003836475,0.7754012,1.695055,0.8073446,1.890167,0.0002157272,5.0625e-05,20.23768,0.001494877,1.733352e-11,0.001245704,3.34465e-05,0.008368107,0,0.05,0,5.0625e-05,-0.009141972,0.06735367,0.2970607,0.3333333,1,1,1,0.75,1,1,1,45,0,1.394924,1.584471,32994,0.7645205,993.61,182.788
13710,1790258384.091,-0.2368839,-0.3681961,1.498514,-0.03510324,-1.533168,-0.001320727,-0.01,-0.04675544,-0.01161153,-0.01189772,-0.03244803,-0.001682411,0,-0.0002349414,1.706386,-0.02112624,0,0,-0.02894013,-0.02964163,-0.01208874,-0.03560582,-0.0004656832,2.163569,0,0.8327038,0.4559114,-0.005762316,-0.003139445,0.7676253,1.784865,0.8301373,1.918982,0.00021048,5.0625e-05,20.22986,0.00148873,1.896545e-12,0.001245077,3.31727e-05,0.01065287,0.05,0.1,0,5.0625e-05,-0.008999527,0.06843747,0.4247196,0.5,0.5,0.6666667,1,1,0,1,0,45,0,1.471596,1.54724,32563,0.7642529,993.61,183.9379
13711,1790258387.189,-0.2497319,-0.3733842,1.498514,-0.03578389,-0.6223604,-0.001890723,-0.013,-0.08831954,-0.01139543,-0.02226043,-0.06411983,-0.001843272,-0.017772,-0.0005899625,1.742831,-0.02130662,-0.01699915,-0.0005406096,-0.03382917,-0.03452501,-0.01513399,-0.01300711,0,1.02823,0,0.8250275,0.2710116,-0.006007107,-0.00410954,0.7668161,1.671713,0.774336,1.869228,0.0002116222,5.0625e-05,20.22446,0.001513965,3.386585e-13,0.00126838,3.396301e-05,0.013255,0.05,0.1,0,5.0625e-05,-0.007153278,0.069654,0.4042714,0.5,nan,0.5,0.75,1,0,0,0,45,0,1.41186,1.671991,31877,0.7640114,999,184.8705
13712,1790258390.541,-0.2456748,-0.373301,1.498514,-0.03564019,-1.25451,-0.002330615,-0.01,-0.06502496,-0.01213439,-0.01939416,-0.04656355,-0.001746169,-0.006952,-0.0003824066,1.7284,-0.0219123,-0.006573682,-3.658484e-05,-0.03428572,-0.03034397,-0.01313306,-0.02655132,-0.0008151531,1.986344,0,0.8160824,0.3828454,-0.005915537,-0.003763097,0.7566413,1.767429,0.8038673,1.902509,0.0002090821,5.0625e-05,20.22178,0.00146405,1.091041e-11,0.001220637,3.433118e-05,0.009204987,0,0.05,0,5.0625e-05,-0.008794481,0.07091927,0.3060929,0.5,1,0.75,1,0.75,0,1,0,45,0,1.498148,1.839787,29450,0.763954,999,184.2277
13713,1790258393.626,-0.2451874,-0.3824225,1.498514,-0.03461651,-1.55514,-0.005537455,-0.01416667,-0.05405897,-0.01236557,-0.04712753,-0.03663127,-0.001762132,0,-0.0001959176,1.697286,-0.02266036,0,0,-0.03596085,-0.0623545,-0.01199762,-0.0261276,-0.0001088016,2.125592,0,0.8094077,0.4489554,-0.005763199,-0.003332662,0.7435464,1.672929,0.7485021,1.912083,0.0002044445,5.0625e-05,20.2202,0.001473807,1.981517e-11,0.001236294,3.30681e-05,0.009595908,0,0.05,0,5.0625e-05,-0.007624436,0.06930235,0.3998187,0,0.5,0.5,0.6666667,1,0,0,0,45,0,1.408653,1.663332,32000,0.7637891,999,184.6557
13714,1790258396.674,-0.2337012,-0.3612626,1.498514,-0.04180464,-1.611085,-0.002248326,-0.05166666,-0.04763983,-0.01150205,-0.006850775,-0.032994,-0.001622267,0,-0.0001280445,1.748421,-0.02230051,0,0,-0.03428806,-0.02467545,-0.01125055,-0.03484656,-0.0002390906,2.62033,0,0.8157951,0.451207,-0.005827395,-0.003299588,0.7530217,1.848832,0.8086774,1.91591,0.0002035422,7.59375e-05,20.21609,0.001462103,5.245984e-12,0.001225208,3.335303e-05,0.01199206,0,0.1,0,7.59375e-05,-0.01077896,0.07595262,0.5088518,1,1,1,1,1,0,0,1,45,0,1.405333,1.630554,32380,0.7636052,999,187.4765
13715,1790258399.744,-0.2381243,-0.3566809,1.498514,-0.03351752,-1.579976,-0.002847999,-0.01,-0.04874718,-0.01137242,-0.006176616,-0.0331572,-0.001707231,0,-0.0001684708,1.729569,-0.02244115,0,0,-0.03554856,-0.03841719,-0.01208422,-0.02858451,-7.477106e-05,2.612188,0,0.8104072,0.449671,-0.005836758,-0.00362328,0.7535076,1.845642,0.8185872,1.917175,0.0002040757,7.59375e-05,20.21152,0.001469296,1.713998e-12,0.001232103,3.311726e-05,0.01049228,0,0.05,0,7.59375e-05,-0.01024022,0.06580438,0.5327348,1,1,1,1,1,1,1,0,45,0,1.406987,1.650002,32157,0.7633355,999,187.2216
13716,1790258402.805,-0.2433907,-0.3776325,1.498514,-0.03338311,-1.559953,-0.001521335,-0.003333334,-0.05155631,-0.01187976,-0.009579677,-0.03584578,-0.001746765,0,-0.0002998012,1.648535,-0.02183339,0,0,-0.03050345,-0.02602779,-0.01130681,-0.02961931,-1.069199e-05,2.671323,0,0.8438372,0.4588872,-0.005735368,-0.003051638,0.7620589,1.842144,0.8302485,1.917243,0.0002075743,7.59375e-05,20.20528,0.001481122,1.321034e-11,0.001239667,3.388039e-05,0.01127178,0,0.05,0,7.59375e-05,-0.01003857,0.0725894,0.4359585,0.3333333,0.5,0.3333333,1,1,0,1,0,45,0,1.391408,1.658845,32228,0.7630422,999,182.1817
13717,1790258405.769,-0.2427268,-0.3658299,1.498514,-0.04039522,-1.598844,-0.004657347,-0.01166667,-0.05408585,-0.01181061,-0.05497005,-0.03593592,-0.001684698,0,-7.405612e-05,1.730003,-0.0226639,0,0,-0.03767916,-0.03437872,-0.01013203,-0.03007499,-0.001762284,1.974779,0,0.792452,0.4446618,-0.005949778,-0.003807333,0.7476356,1.804946,0.8002658,1.911247,0.0002044407,7.59375e-05,20.19737,0.001463164,2.579851e-12,0.0012261,3.262371e-05,0.0103315,0,0.05,0,7.59375e-05,-0.01186854,0.06907589,0.3911828,0,1,0.6666667,0.5,0.5,1,0,0,45,0,1.421131,1.530088,33309,0.7625985,999,185.1509
13718,1790258408.727,-0.239064,-0.3765837,1.498514,-0.0361142,-1.555467,-0.002152128,-0.08166665,-0.04813905,-0.01219299,-0.003940713,-0.03319185,-0.001706526,0,-0.0001527479,1.72502,-0.0219188,0,0,-0.02910401,-0.02445652,-0.01105793,-0.0255867,-1.366103e-05,2.978268,0,0.8271984,0.4542992,-0.005659541,-0.003334394,0.7507889,1.867098,0.8250801,1.915924,0.0002055871,3.375e-05,20.18959,0.001446772,5.224702e-13,0.001208204,3.298172e-05,0.01189204,0.1,0.05,0,3.375e-05,-0.007145423,0.0619409,0.3760098,1,nan,1,1,1,1,0,1,45,0,1.396936,1.55013,33356,0.7624229,999,186.5764
13719,1790258411.692,-0.2456857,-0.3698781,1.498514,-0.03740623,-1.192985,-0.002833941,-0.0025,-0.05555413,-0.01195859,-0.005164106,-0.03834661,-0.001771503,-0.002285,-0.0001844718,1.732495,-0.02308916,-0.002564518,0,-0.03638941,-0.03263576,-0.01246029,-0.02019801,-0.0001427395,1.939386,0,0.8108031,0.4215321,-0.005832194,-0.003572282,0.7490435,1.70123,0.793168,1.911942,0.0002037456,3.375e-05,20.18585,0.001448104,2.439696e-13,0.00121074,3.361838e-05,0.009185142,0.05,0.1,0,3.375e-05,-0.007488495,0.06602213,0.5852671,1,1,1,1,1,1,1,1,45,0,1.412933,1.540301,33286,0.7622599,999,188.929
13720,1790258414.807,-0.2531281,-0.3973539,1.498514,-0.03061626,-0.7256109,-0.002229497,0,-0.07730204,-0.01233366,-0.007622474,-0.0542341,-0.001846363,-0.01,-0.0003604176,1.703569,-0.02097529,-0.01004695,0,-0.02946403,-0.03543098,-0.01432,-0.006018601,-0.002930158,1.244234,0,0.8306961,0.3404874,-0.005679948,-0.003827637,0.7725419,1.578113,0.7989706,1.902265,0.0002049807,5.0625e-05,20.18076,0.001451918,1.027935e-13,0.001212762,3.417574e-05,0.008558762,0,0.1,0,5.0625e-05,-0.01109813,0.07085879,0.5013589,0.5,1,1,0,1,0,1,1,45,0,1.402306,1.701807,31668,0.7620072,999,183.7808
